Fecha,Hora,Origen,Destino,Clase,Precio,VueloID,Gate
2026-04-17,00:18,CAN,PAR,Turista,950,445,G13
2026-04-17,20:20,IST,LAX,Primera Clase,4049,151,G1
2026-04-22,19:02,TYO,MAD,Turista,1100,119,G12
2026-04-15,00:13,LAX,SIN,Primera Clase,1890,525,G10
2026-05-11,14:48,PAR,MAD,Turista,200,985,G20
2026-05-01,21:19,FRA,TYO,Primera Clase,1283,491,G15
2026-05-08,16:33,DFW,MAD,Turista,850,376,G8
2026-04-17,04:51,AMS,SAO,Primera Clase,1418,492,G8
2026-05-05,07:54,DXB,LAX,Turista,1300,587,G18
2026-05-05,04:44,TYO,PAR,Primera Clase,142,397,G19
2026-04-24,20:44,LON,SAO,Turista,1100,659,G3
2026-04-25,00:02,LON,ATL,Primera Clase,945,556,G1
2026-05-12,14:56,CAN,SAO,Turista,1700,247,G10
2026-05-06,20:09,LON,LAX,Primera Clase,1080,406,G17
2026-04-20,08:02,ATL,FRA,Turista,800,516,G1
2026-05-11,00:22,SAO,DFW,Primera Clase,1283,646,G13
2026-05-06,14:31,ATL,DFW,Turista,200,479,G5
2026-05-14,18:33,PAR,MAD,Primera Clase,270,185,G13
2026-05-12,13:46,MAD,SAO,Turista,1000,166,G13
2026-04-25,07:19,DFW,MAD,Primera Clase,1148,603,G13
2026-04-27,07:46,MAD,DXB,Turista,750,858,G20
2026-05-01,04:07,FRA,PAR,Primera Clase,203,924,G3
2026-05-01,17:52,LAX,FRA,Turista,900,981,G4
2026-05-01,12:56,LAX,DXB,Primera Clase,1755,680,G12
2026-05-02,09:58,LAX,IST,Turista,1100,966,G14
2026-04-29,07:10,AMS,IST,Primera Clase,608,699,G13
2026-04-18,17:58,CAN,LON,Turista,950,993,G17
2026-04-28,13:12,SAO,ATL,Primera Clase,1215,343,G19
2026-04-21,11:39,LAX,ATL,Turista,400,464,G1
2026-04-18,04:42,PAR,MAD,Primera Clase,270,777,G6
2026-04-27,19:28,SIN,PAR,Turista,950,477,G13
2026-05-03,03:01,CAN,SAO,Primera Clase,2295,597,G14
2026-05-04,19:37,AMS,PEK,Turista,900,545,G2
2026-05-02,16:50,SIN,DFW,Primera Clase,1890,620,G6
2026-04-23,14:30,LAX,PAR,Turista,850,550,G12
2026-05-05,08:11,IST,TYO,Primera Clase,1215,167,G6
2026-05-11,02:26,DXB,CAN,Turista,650,520,G3
2026-04-15,13:59,LAX,PAR,Primera Clase,1148,851,G19
2026-04-23,00:03,IST,PEK,Turista,800,846,G4
2026-04-23,04:11,DXB,AMS,Primera Clase,878,919,G7
2026-04-15,02:03,LON,PAR,Turista,150,822,G15
2026-04-24,01:32,IST,SIN,Primera Clase,1080,229,G18
2026-04-29,19:31,LAX,DXB,Turista,1300,397,G4
2026-04-28,01:25,DFW,LAX,Primera Clase,405,281,G10
2026-04-26,00:27,LON,DXB,Turista,650,190,G4
2026-04-19,19:26,AMS,SAO,Primera Clase,1418,149,G8
2026-05-14,10:53,IST,TYO,Turista,900,338,G15
2026-05-08,04:34,AMS,IST,Primera Clase,608,168,G12
2026-05-01,08:13,TYO,ATL,Turista,1400,308,G11
2026-05-06,00:38,LAX,IST,Primera Clase,1485,580,G17
2026-04-26,08:34,SIN,IST,Turista,800,907,G18
2026-05-09,14:58,FRA,PEK,Primera Clase,1148,589,G5
2026-05-03,15:42,IST,PEK,Turista,800,882,G2
2026-04-21,14:37,MAD,DXB,Primera Clase,1013,550,G12
2026-05-07,09:13,SIN,DFW,Turista,1400,335,G4
2026-05-13,04:38,IST,MAD,Primera Clase,675,651,G20
2026-05-14,11:44,TYO,CAN,Turista,550,622,G12
2026-04-29,13:37,TYO,ATL,Primera Clase,1890,922,G20
2026-05-14,16:18,LAX,PEK,Turista,1100,318,G12
2026-04-27,00:39,LAX,PEK,Primera Clase,1485,798,G11
2026-05-02,17:55,AMS,MAD,Turista,200,422,G5
2026-04-21,09:26,ATL,TYO,Primera Clase,1890,407,G11
2026-05-04,14:25,LON,FRA,Turista,200,849,G2
2026-04-23,07:51,CAN,SAO,Primera Clase,2295,592,G20
2026-04-20,15:50,SIN,IST,Turista,800,585,G15
2026-04-20,07:33,LON,ATL,Primera Clase,945,151,G7
2026-05-05,16:16,MAD,AMS,Turista,200,340,G6
2026-05-09,20:04,LAX,IST,Primera Clase,1485,450,G10
2026-05-13,03:35,TYO,DXB,Turista,750,448,G1
2026-04-17,02:50,SAO,ATL,Primera Clase,1215,414,G7
2026-05-12,09:28,MAD,DXB,Turista,750,452,G1
2026-05-08,20:07,LAX,PAR,Primera Clase,1148,605,G11
2026-04-16,05:31,LAX,IST,Turista,1100,780,G12
2026-04-26,03:38,IST,MAD,Primera Clase,675,731,G5
2026-04-16,03:01,MAD,PAR,Turista,200,237,G10
2026-05-08,20:07,PEK,DXB,Primera Clase,945,969,G15
2026-05-08,23:39,IST,LON,Turista,900,825,G18
2026-04-15,08:47,MAD,PAR,Primera Clase,270,186,G19
2026-04-16,01:47,AMS,MAD,Turista,200,727,G18
2026-04-28,22:17,MAD,SAO,Primera Clase,1350,627,G2
2026-05-12,02:04,IST,SIN,Turista,800,443,G5
2026-05-08,23:06,LAX,DXB,Primera Clase,1755,207,G20
2026-04-23,22:47,AMS,MAD,Turista,200,660,G10
2026-05-07,11:26,TYO,DFW,Primera Clase,1823,993,G2
2026-05-14,22:44,PAR,SIN,Turista,950,646,G3
2026-05-08,12:37,CAN,DXB,Primera Clase,878,338,G12
2026-04-28,00:40,CAN,IST,Turista,800,438,G19
2026-05-08,02:07,DXB,DFW,Primera Clase,1620,996,G19
2026-04-24,00:58,LAX,SIN,Turista,1400,205,G11
2026-05-09,13:32,DXB,SAO,Primera Clase,1890,382,G16
2026-04-19,20:13,AMS,IST,Turista,450,771,G8
2026-04-27,07:47,LAX,FRA,Primera Clase,1215,178,G18
2026-05-08,08:46,TYO,CAN,Turista,550,462,G15
2026-05-04,22:39,CAN,LAX,Primera Clase,1553,291,G10
2026-05-03,07:14,DFW,ATL,Turista,200,693,G11
2026-04-27,07:21,TYO,MAD,Primera Clase,1485,277,G16
2026-04-18,17:51,SIN,MAD,Turista,1000,517,G6
2026-05-11,05:10,LON,LAX,Primera Clase,1080,940,G10
2026-05-10,11:20,DXB,SIN,Turista,600,583,G18
2026-04-15,00:03,FRA,PEK,Primera Clase,1148,138,G5
2026-04-27,09:07,LON,IST,Turista,400,744,G20
2026-04-29,13:28,CAN,LON,Primera Clase,1283,280,G10
2026-05-03,22:57,FRA,LON,Turista,200,806,G15
2026-04-20,01:40,AMS,ATL,Primera Clase,1053,168,G19
2026-04-17,01:40,TYO,SIN,Turista,700,375,G2
2026-04-30,16:33,FRA,LON,Primera Clase,270,338,G8
2026-04-28,19:24,PEK,LON,Turista,900,620,G20
2026-04-17,22:36,PAR,SAO,Primera Clase,1418,719,G1
2026-05-08,16:31,LAX,ATL,Turista,400,799,G10
2026-05-08,19:30,DXB,AMS,Primera Clase,878,790,G6
2026-05-14,22:58,SIN,PEK,Turista,600,840,G2
2026-04-30,23:31,MAD,FRA,Primera Clase,338,774,G7
2026-04-25,20:07,PEK,LON,Turista,900,990,G13
2026-04-30,09:02,SAO,ATL,Primera Clase,1215,925,G11
2026-04-23,13:36,PEK,AMS,Turista,900,841,G2
2026-04-28,09:45,SIN,DFW,Primera Clase,1890,499,G15
2026-04-18,15:12,AMS,DXB,Turista,650,217,G11
2026-04-17,07:05,TYO,DXB,Primera Clase,1013,138,G8
2026-04-19,17:55,DFW,PAR,Turista,800,701,G16
2026-04-15,17:28,IST,MAD,Primera Clase,675,223,G11
2026-05-10,00:11,DFW,AMS,Turista,800,288,G18
2026-05-05,15:05,PEK,SIN,Primera Clase,810,158,G7
2026-04-17,06:22,LAX,IST,Turista,1100,636,G6
2026-04-28,10:58,LON,PAR,Primera Clase,203,625,G16
2026-04-29,21:31,PAR,MAD,Turista,200,782,G16
2026-04-19,00:57,ATL,MAD,Primera Clase,1080,651,G11
2026-04-25,22:31,AMS,PEK,Turista,900,361,G16
2026-05-05,23:16,PAR,FRA,Primera Clase,9450,865,G15
2026-05-02,05:09,MAD,LAX,Turista,900,659,G20
2026-04-25,19:52,TYO,DFW,Primera Clase,1823,636,G7
2026-05-14,13:20,LON,FRA,Turista,200,253,G14
2026-04-24,16:53,SIN,DFW,Primera Clase,1890,199,G20
2026-05-05,20:51,SIN,PEK,Turista,600,880,G5
2026-04-30,18:03,TYO,LAX,Primera Clase,1215,617,G6
2026-05-01,14:49,AMS,DXB,Turista,650,168,G9
2026-05-12,19:01,SAO,ATL,Primera Clase,1215,135,G2
2026-04-17,14:23,IST,AMS,Turista,450,998,G15
2026-04-16,16:08,SIN,PAR,Primera Clase,1283,818,G12
2026-04-29,15:30,LON,CAN,Turista,950,312,G5
2026-05-04,07:25,MAD,FRA,Primera Clase,338,851,G8
2026-04-18,20:13,FRA,PEK,Turista,850,827,G17
2026-05-08,09:06,TYO,LON,Primera Clase,1350,702,G5
2026-04-30,13:58,LAX,IST,Turista,1100,990,G18
2026-04-18,17:43,FRA,LON,Primera Clase,270,423,G20
2026-05-14,06:57,AMS,SIN,Turista,950,338,G2
2026-05-05,05:04,PAR,SIN,Primera Clase,1283,229,G14
2026-04-29,01:09,SAO,DFW,Turista,950,864,G16
2026-05-07,09:01,LAX,FRA,Primera Clase,1215,691,G5
2026-04-17,18:57,MAD,PAR,Turista,200,770,G3
2026-04-17,18:22,LAX,DXB,Primera Clase,1755,245,G7
2026-04-21,04:03,MAD,AMS,Turista,200,690,G16
2026-04-20,02:33,LAX,IST,Primera Clase,1485,764,G5
2026-05-14,10:29,LAX,IST,Turista,1100,461,G18
2026-05-01,12:04,DFW,CAN,Primera Clase,1620,785,G2
2026-04-28,23:12,PEK,LON,Turista,900,859,G9
2026-05-07,18:29,ATL,FRA,Primera Clase,1080,586,G15
2026-05-11,21:00,PEK,MAD,Turista,950,171,G1
2026-05-03,15:05,FRA,IST,Primera Clase,473,209,G17
2026-04-18,16:20,CAN,DFW,Turista,1200,347,G10
2026-04-26,17:18,ATL,FRA,Primera Clase,1080,607,G4
2026-05-11,03:56,AMS,IST,Turista,450,259,G19
2026-04-24,04:36,PAR,FRA,Primera Clase,9450,803,G9
2026-04-15,00:32,DXB,TYO,Turista,750,599,G8
2026-04-18,19:49,IST,FRA,Primera Clase,473,416,G7
2026-04-16,21:20,MAD,LAX,Turista,900,334,G1
2026-04-23,06:47,MAD,FRA,Primera Clase,338,598,G7
2026-04-26,21:20,PAR,AMS,Turista,180,745,G10
2026-04-23,03:19,TYO,ATL,Primera Clase,1890,429,G11
2026-04-19,18:54,ATL,LAX,Turista,400,679,G7
2026-04-25,16:39,TYO,LAX,Primera Clase,1215,194,G4
2026-05-02,00:41,FRA,PEK,Turista,850,983,G4
2026-04-15,20:58,PEK,LON,Primera Clase,1215,958,G5
2026-04-24,04:03,TYO,IST,Turista,900,461,G7
2026-04-30,22:56,DFW,MAD,Primera Clase,1148,836,G8
2026-05-02,08:41,MAD,DFW,Turista,850,387,G8
2026-05-05,17:11,SIN,LON,Primera Clase,1215,299,G1
2026-04-20,11:43,TYO,PEK,Turista,500,733,G18
2026-04-21,19:54,AMS,SIN,Primera Clase,1283,556,G17
2026-04-25,17:39,DXB,TYO,Turista,750,487,G8
2026-05-05,19:51,LON,SAO,Primera Clase,1485,583,G13
2026-04-19,14:18,DXB,CAN,Turista,650,879,G11
2026-04-24,19:32,CAN,SIN,Primera Clase,675,764,G6
2026-05-08,18:29,PEK,PAR,Turista,950,398,G13
2026-05-09,19:11,AMS,IST,Primera Clase,608,353,G13
2026-04-16,04:16,CAN,DFW,Turista,1200,521,G4
2026-04-29,03:55,CAN,PEK,Primera Clase,270,497,G10
2026-04-20,03:50,ATL,TYO,Turista,1400,750,G13
2026-04-17,18:40,SAO,DFW,Primera Clase,1283,929,G17
2026-05-06,01:21,LON,CAN,Turista,950,111,G19
2026-05-07,12:08,LAX,DFW,Primera Clase,405,804,G10
2026-04-28,12:01,SIN,DFW,Turista,1400,813,G4
2026-04-28,02:26,CAN,TYO,Primera Clase,743,328,G16
2026-04-19,02:51,ATL,SIN,Turista,1500,943,G4
2026-04-15,09:22,FRA,DFW,Primera Clase,1148,305,G1
2026-05-03,02:29,IST,FRA,Turista,350,331,G6
2026-05-08,11:20,PEK,SIN,Primera Clase,810,179,G17
2026-05-14,01:31,LON,DXB,Turista,650,351,G8
2026-04-28,09:43,PEK,SIN,Primera Clase,810,948,G16
2026-05-02,21:55,ATL,SAO,Turista,900,647,G5
2026-05-04,23:21,LAX,PEK,Primera Clase,1485,163,G2
2026-05-02,04:31,SIN,DFW,Turista,1400,884,G10
2026-04-15,20:19,LAX,AMS,Primera Clase,1148,939,G6
2026-04-23,10:37,ATL,LAX,Turista,400,224,G5
2026-04-24,00:30,DXB,AMS,Primera Clase,878,584,G14
2026-05-03,08:54,DFW,IST,Turista,1000,490,G12
2026-05-02,12:18,PEK,DFW,Primera Clase,1553,309,G14
2026-05-03,09:01,LON,PAR,Turista,150,359,G15
2026-05-13,06:28,PEK,SIN,Primera Clase,810,169,G12
2026-05-01,18:51,AMS,DXB,Turista,650,466,G10
2026-05-05,01:57,AMS,DFW,Primera Clase,1080,955,G20
2026-04-24,16:11,MAD,IST,Turista,500,914,G3
2026-04-26,20:29,TYO,LAX,Primera Clase,1215,267,G3
2026-05-05,07:22,DFW,LAX,Turista,300,683,G1
2026-05-12,01:35,FRA,PAR,Primera Clase,203,222,G13
2026-04-29,12:31,MAD,DXB,Turista,750,855,G1
2026-05-12,03:54,LON,LAX,Primera Clase,1080,752,G13
2026-05-07,23:47,LON,CAN,Turista,950,579,G10
2026-04-30,08:57,PEK,AMS,Primera Clase,1215,673,G15
2026-04-28,14:59,IST,FRA,Turista,350,440,G1
2026-04-16,22:07,FRA,TYO,Primera Clase,1283,704,G20
2026-04-22,12:25,PAR,SAO,Turista,1050,984,G12
2026-04-23,03:16,MAD,SIN,Primera Clase,1350,462,G8
2026-04-26,20:27,FRA,IST,Turista,350,434,G11
2026-04-23,01:45,DFW,LAX,Primera Clase,405,306,G19
2026-05-05,19:44,PAR,FRA,Turista,7000,967,G17
2026-05-08,08:59,TYO,PAR,Primera Clase,142,770,G18
2026-05-06,12:18,ATL,DFW,Turista,200,310,G6
2026-05-13,08:04,DXB,SIN,Primera Clase,810,547,G4
2026-05-10,17:02,CAN,IST,Turista,800,864,G8
2026-04-23,08:35,TYO,MAD,Primera Clase,1485,525,G16
2026-04-24,21:11,ATL,FRA,Turista,800,359,G10
2026-04-18,18:06,MAD,SIN,Primera Clase,1350,147,G14
2026-04-20,11:20,SIN,IST,Turista,800,264,G13
2026-05-08,14:07,IST,FRA,Primera Clase,473,109,G4
2026-05-08,01:01,MAD,FRA,Turista,250,816,G1
2026-04-19,04:15,MAD,LAX,Primera Clase,1215,534,G16
2026-05-14,19:31,IST,LAX,Turista,2999,470,G5
2026-04-16,02:31,SAO,ATL,Primera Clase,1215,944,G9
2026-04-19,17:47,DFW,IST,Turista,1000,766,G4
2026-04-22,15:09,SAO,ATL,Primera Clase,1215,192,G17
2026-05-01,22:42,ATL,SAO,Turista,900,973,G6
2026-05-14,00:43,MAD,SAO,Primera Clase,1350,432,G5
2026-04-18,15:43,IST,AMS,Turista,450,666,G20
2026-05-04,06:36,AMS,SIN,Primera Clase,1283,975,G7
2026-05-13,01:23,ATL,FRA,Turista,800,364,G18
2026-05-01,04:56,MAD,DFW,Primera Clase,1148,124,G1
2026-04-21,08:44,AMS,LON,Turista,150,714,G8
2026-04-25,04:39,PAR,LAX,Primera Clase,1148,769,G4
2026-05-11,22:52,FRA,PEK,Turista,850,543,G4
2026-04-20,08:23,TYO,IST,Primera Clase,1215,391,G7
2026-04-27,17:58,TYO,LAX,Turista,900,163,G10
2026-04-25,23:47,LON,AMS,Primera Clase,203,505,G6
2026-04-17,09:55,LON,MAD,Turista,200,942,G7
2026-04-15,17:11,PEK,SAO,Primera Clase,2295,278,G7
2026-05-06,03:07,SIN,PAR,Turista,950,550,G14
2026-05-02,00:06,FRA,PAR,Primera Clase,203,578,G14
2026-05-02,08:12,PEK,SIN,Turista,600,206,G16
2026-04-29,02:50,MAD,LAX,Primera Clase,1215,250,G18
2026-05-10,08:34,DXB,TYO,Turista,750,213,G16
2026-05-09,01:42,DXB,PEK,Primera Clase,945,748,G10
2026-04-22,06:53,SIN,MAD,Turista,1000,915,G2
2026-05-07,00:50,CAN,DXB,Primera Clase,878,885,G20
2026-04-15,08:39,TYO,SIN,Turista,700,804,G9
2026-04-15,23:36,LAX,SIN,Primera Clase,1890,196,G9
2026-04-20,14:54,PAR,MAD,Turista,200,489,G1
2026-05-09,19:32,ATL,TYO,Primera Clase,1890,768,G9
2026-05-05,14:23,DXB,SIN,Turista,600,274,G13
2026-04-23,15:22,DXB,LON,Primera Clase,878,412,G5
2026-05-12,01:28,PAR,DXB,Turista,700,587,G2
2026-04-20,09:52,TYO,LAX,Primera Clase,1215,257,G17
2026-05-03,13:09,MAD,DXB,Turista,750,770,G10
2026-05-14,00:13,DFW,CAN,Primera Clase,1620,615,G4
2026-05-12,03:22,TYO,CAN,Turista,550,571,G6
2026-05-09,12:02,PEK,DXB,Primera Clase,945,666,G1
2026-05-01,23:14,PEK,SIN,Turista,600,143,G9
2026-04-18,20:00,LON,ATL,Primera Clase,945,187,G17
2026-05-08,05:10,DFW,PAR,Turista,800,986,G5
2026-04-22,08:52,MAD,LAX,Primera Clase,1215,926,G8
2026-04-27,16:28,LON,MAD,Turista,200,681,G11
2026-04-21,12:48,LON,DXB,Primera Clase,878,897,G8
2026-04-22,06:58,MAD,DXB,Turista,750,467,G7
2026-04-23,05:51,LON,IST,Primera Clase,540,375,G5
2026-05-11,14:05,AMS,LAX,Turista,850,580,G19
2026-05-06,04:38,FRA,PEK,Primera Clase,1148,214,G4
2026-04-17,19:43,IST,TYO,Turista,900,558,G4
2026-05-07,19:18,SIN,LON,Primera Clase,1215,552,G19
2026-05-07,05:53,PEK,TYO,Turista,500,569,G5
2026-05-12,13:22,DFW,CAN,Primera Clase,1620,853,G14
2026-04-28,00:24,PEK,SIN,Turista,600,719,G15
2026-04-17,09:55,TYO,PAR,Primera Clase,142,664,G5
2026-04-20,14:32,MAD,DFW,Turista,850,518,G14
2026-05-09,04:43,AMS,LAX,Primera Clase,1148,153,G6
2026-04-16,05:02,FRA,IST,Turista,350,762,G2
2026-05-04,16:56,ATL,DFW,Primera Clase,270,954,G18
2026-04-16,06:12,DXB,LAX,Turista,1300,421,G9
2026-05-12,23:55,PAR,MAD,Primera Clase,270,726,G3
2026-04-15,04:18,TYO,PAR,Turista,105,940,G3
2026-05-03,00:24,FRA,TYO,Primera Clase,1283,921,G19
2026-05-02,17:20,TYO,PAR,Turista,105,627,G12
2026-04-17,09:10,DFW,ATL,Primera Clase,270,507,G6
2026-04-20,13:34,IST,SIN,Turista,800,958,G2
2026-04-22,22:59,CAN,AMS,Primera Clase,1215,509,G9
2026-04-26,11:42,LAX,DFW,Turista,300,516,G16
2026-04-17,12:18,SIN,DFW,Primera Clase,1890,186,G17
2026-05-12,07:49,DXB,FRA,Turista,600,722,G11
2026-05-08,05:11,LAX,ATL,Primera Clase,540,386,G10
2026-05-09,15:30,DFW,CAN,Turista,1200,529,G3
2026-05-04,22:38,LON,MAD,Primera Clase,270,160,G9
2026-04-29,20:24,AMS,LON,Turista,150,179,G2
2026-04-30,06:34,PAR,SAO,Primera Clase,1418,279,G5
2026-05-01,05:51,SIN,MAD,Turista,1000,372,G5
2026-04-22,16:26,TYO,DXB,Primera Clase,1013,145,G9
2026-04-21,23:38,SIN,MAD,Turista,1000,491,G4
2026-04-20,08:22,SIN,PEK,Primera Clase,810,447,G13
2026-04-24,03:25,AMS,ATL,Turista,780,608,G17
2026-04-21,05:17,DXB,PEK,Primera Clase,945,231,G13
2026-05-09,15:34,IST,LON,Turista,900,918,G1
2026-04-25,01:04,DXB,DFW,Primera Clase,1620,631,G11
2026-04-20,05:34,DFW,LAX,Turista,300,216,G3
2026-05-05,10:25,DXB,FRA,Primera Clase,810,338,G15
2026-05-11,09:30,LON,IST,Turista,400,609,G13
2026-04-22,07:30,DXB,TYO,Primera Clase,1013,656,G3
2026-04-17,17:44,PAR,ATL,Turista,750,167,G13
2026-04-30,05:45,CAN,IST,Primera Clase,1080,862,G3
2026-05-04,02:08,CAN,PEK,Turista,200,734,G3
2026-04-16,18:42,LAX,IST,Primera Clase,1485,971,G13
2026-04-29,04:01,PEK,AMS,Turista,900,704,G19
2026-04-16,01:08,DXB,IST,Primera Clase,540,349,G6
2026-04-16,02:42,MAD,SAO,Turista,1000,684,G3
2026-04-17,11:56,CAN,SAO,Primera Clase,2295,258,G14
2026-05-09,00:36,DFW,DXB,Turista,1200,627,G4
2026-05-05,07:32,AMS,LON,Primera Clase,203,229,G20
2026-04-20,22:29,DXB,PEK,Turista,700,597,G20
2026-05-10,00:33,FRA,DFW,Primera Clase,1148,108,G17
2026-04-26,08:10,DFW,PAR,Turista,800,558,G5
2026-05-11,08:18,LAX,ATL,Primera Clase,540,401,G1
2026-05-01,00:09,DXB,CAN,Turista,650,942,G19
2026-04-17,05:31,LON,AMS,Primera Clase,203,142,G9
2026-05-07,06:12,TYO,PEK,Turista,500,430,G14
2026-05-09,19:15,AMS,DXB,Primera Clase,878,413,G8
2026-05-05,19:11,SIN,DFW,Turista,1400,120,G8
2026-05-06,08:48,CAN,PAR,Primera Clase,1283,777,G3
2026-05-05,19:36,FRA,TYO,Turista,950,671,G9
2026-05-05,16:40,SIN,MAD,Primera Clase,1350,387,G8
2026-04-29,00:12,DXB,PEK,Turista,700,638,G7
2026-05-07,22:03,PEK,TYO,Primera Clase,675,237,G6
2026-04-27,21:46,ATL,DFW,Turista,200,425,G11
2026-04-22,06:28,DXB,IST,Primera Clase,540,621,G2
2026-04-30,10:49,CAN,PEK,Turista,200,534,G13
2026-05-02,23:15,DFW,DXB,Primera Clase,1620,113,G1
2026-05-06,01:00,PEK,PAR,Turista,950,932,G4
2026-04-16,19:13,CAN,PAR,Primera Clase,1283,971,G11
2026-05-09,23:55,CAN,LON,Turista,950,634,G1
2026-05-07,06:39,CAN,TYO,Primera Clase,743,322,G3
2026-04-27,02:18,CAN,LAX,Turista,1150,286,G11
2026-05-14,09:06,LON,LAX,Primera Clase,1080,853,G3
2026-05-05,20:48,SAO,DFW,Turista,950,142,G13
2026-04-24,00:30,DXB,TYO,Primera Clase,1013,341,G3
2026-05-07,15:59,FRA,PAR,Turista,150,948,G4
2026-04-25,19:47,TYO,LON,Primera Clase,1350,712,G5
2026-04-25,08:19,DXB,IST,Turista,400,567,G14
2026-04-22,13:02,PEK,SIN,Primera Clase,810,667,G11
2026-05-01,21:14,IST,DXB,Turista,400,741,G7
2026-04-29,14:05,AMS,PEK,Primera Clase,1215,278,G19
2026-05-02,20:21,LAX,PEK,Turista,1100,473,G3
2026-05-04,16:30,TYO,LAX,Primera Clase,1215,222,G17
2026-05-04,23:55,SIN,IST,Turista,800,658,G15
2026-05-01,02:08,AMS,IST,Primera Clase,608,386,G8
2026-05-13,15:58,PEK,PAR,Turista,950,165,G10
2026-05-01,17:52,IST,MAD,Primera Clase,675,451,G12
2026-04-15,22:07,TYO,ATL,Turista,1400,501,G7
2026-04-23,16:17,SIN,MAD,Primera Clase,1350,502,G5
2026-05-08,16:08,DFW,IST,Turista,1000,732,G14
2026-04-16,23:08,DFW,IST,Primera Clase,1350,661,G19
2026-04-15,11:27,MAD,DFW,Turista,850,891,G13
2026-05-01,07:23,DXB,TYO,Primera Clase,1013,395,G9
2026-04-28,14:10,IST,LAX,Turista,2999,856,G7
2026-05-04,17:43,PEK,LON,Primera Clase,1215,948,G3
2026-04-26,13:53,LAX,ATL,Turista,400,401,G18
2026-05-12,15:15,FRA,IST,Primera Clase,473,710,G20
2026-04-25,05:59,PEK,AMS,Turista,900,966,G20
2026-05-06,11:53,LAX,PAR,Primera Clase,1148,651,G19
2026-04-25,13:16,FRA,PAR,Turista,150,288,G19
2026-04-23,07:58,IST,MAD,Primera Clase,675,761,G17
2026-05-06,12:24,TYO,IST,Turista,900,554,G9
2026-04-18,17:36,AMS,SIN,Primera Clase,1283,672,G8
2026-05-09,16:12,TYO,CAN,Turista,550,715,G15
2026-04-18,07:53,MAD,FRA,Primera Clase,338,711,G14
2026-05-14,08:44,MAD,SIN,Turista,1000,303,G1
2026-05-01,13:57,PEK,TYO,Primera Clase,675,429,G16
2026-04-17,12:37,DXB,LAX,Turista,1300,936,G2
2026-05-06,08:58,DXB,PAR,Primera Clase,945,700,G18
2026-05-03,07:30,TYO,CAN,Turista,550,246,G7
2026-05-08,12:29,PEK,DXB,Primera Clase,945,417,G10
2026-05-14,19:29,DFW,LAX,Turista,300,997,G9
2026-05-07,12:34,AMS,SIN,Primera Clase,1283,913,G5
2026-04-16,07:05,AMS,TYO,Turista,1000,586,G18
2026-04-19,00:27,FRA,TYO,Primera Clase,1283,473,G16
2026-05-01,09:27,DXB,SIN,Turista,600,636,G15
2026-04-25,23:21,CAN,DFW,Primera Clase,1620,703,G8
2026-05-03,12:08,LAX,ATL,Turista,400,633,G13
2026-05-13,17:18,SIN,LON,Primera Clase,1215,467,G13
2026-05-04,23:30,LON,CAN,Turista,950,756,G9
2026-04-16,01:26,DFW,MAD,Primera Clase,1148,228,G14
2026-04-17,20:46,DFW,CAN,Turista,1200,760,G19
2026-05-11,17:25,CAN,LAX,Primera Clase,1553,554,G16
2026-05-05,22:25,DFW,CAN,Turista,1200,485,G13
2026-05-09,07:37,LON,TYO,Primera Clase,1350,593,G16
2026-05-12,14:47,CAN,DFW,Turista,1200,148,G14
2026-04-17,11:36,PEK,SAO,Primera Clase,2295,600,G20
2026-04-30,11:19,PEK,LON,Turista,900,966,G2
2026-05-03,20:08,DFW,CAN,Primera Clase,1620,317,G14
2026-04-23,13:24,MAD,AMS,Turista,200,115,G17
2026-04-22,06:07,FRA,PAR,Primera Clase,203,227,G20
2026-04-15,20:32,IST,LAX,Turista,2999,740,G17
2026-05-01,11:47,MAD,PAR,Primera Clase,270,785,G8
2026-04-28,08:22,DXB,AMS,Turista,650,492,G5
2026-04-29,13:21,PAR,ATL,Primera Clase,1013,658,G10
2026-04-17,17:05,AMS,LAX,Turista,850,586,G3
2026-05-01,20:00,DXB,LON,Primera Clase,878,302,G14
2026-04-20,11:59,DXB,AMS,Turista,650,664,G2
2026-04-24,05:31,AMS,DXB,Primera Clase,878,824,G11
2026-04-18,05:06,FRA,SIN,Turista,900,211,G11
2026-05-13,21:39,PAR,SAO,Primera Clase,1418,575,G18
2026-04-24,15:01,DFW,ATL,Turista,200,200,G8
2026-04-23,20:20,LAX,IST,Primera Clase,1485,832,G7
2026-05-02,07:12,PEK,DFW,Turista,1150,773,G5
2026-04-20,18:00,DXB,SAO,Primera Clase,1890,332,G6
2026-05-08,00:05,SIN,TYO,Turista,700,793,G20
2026-05-05,10:52,DFW,MAD,Primera Clase,1148,814,G9
2026-05-07,19:05,CAN,AMS,Turista,900,193,G12
2026-04-25,12:28,FRA,SIN,Primera Clase,1215,652,G17
2026-04-20,17:08,LAX,TYO,Turista,900,835,G1
2026-04-23,10:14,MAD,IST,Primera Clase,675,689,G13
2026-04-26,01:47,MAD,AMS,Turista,200,681,G9
2026-04-28,00:32,SAO,ATL,Primera Clase,1215,158,G2
2026-04-30,22:07,TYO,ATL,Turista,1400,375,G18
2026-05-06,10:33,LAX,PAR,Primera Clase,1148,860,G7
2026-04-22,08:42,TYO,DFW,Turista,1350,758,G10
2026-05-08,18:07,FRA,PAR,Primera Clase,203,935,G1
2026-04-26,12:50,MAD,AMS,Turista,200,722,G18
